CREATE_SPRITE images/blizzard.png 0.0 -0.2 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.3 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.4 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.5 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.6 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.7 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.8 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -0.9 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.0 -1.0 -0.4 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.25 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.35 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.45 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.55 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.65 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.75 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.85 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 0.5 -0.95 -0.3 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.3 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.4 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.5 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.6 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.7 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.8 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.0 -0.9 -0.2 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.5 -0.35 -0.1 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.5 -0.45 -0.1 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.5 -0.55 -0.1 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.5 -0.65 -0.1 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.5 -0.75 -0.1 0.2 0.2
CREATE_SPRITE images/blizzard.png 1.5 -0.85 -0.1 0.2 0.2
HIDE_SPRITE 0 2.0
