PLAY_SOUND sound_effects/combat/stringshot.mp3 0.0
CREATE_SPRITE images/string1.png 0.05 -0.3 0.2 0.8 0.8
CREATE_SPRITE images/string2.png 0.05 -0.3 0.2 0.8 0.8
CREATE_SPRITE images/stringwrap1.png 0.35 0.2 0.4 0.8 0.8
CREATE_SPRITE images/stringwrap2.png 0.35 0.2 0.4 0.8 0.8
SPLINE_TRANSFORM 0 0.05 0.35 -0.3 0.2 0.8 0.8 -0.3 0.2 0.8 0.8
SPLINE_TRANSFORM 1 0.05 0.35 -0.3 0.2 0.8 0.8 -0.3 0.2 0.8 0.8
SPLINE_TRANSFORM 2 0.35 0.8 0.2 0.4 0.8 0.8 0.2 0.4 0.8 0.8
SPLINE_TRANSFORM 3 0.35 0.8 0.2 0.4 0.8 0.8 0.2 0.4 0.8 0.8
SPLINE_TRANSFORM 1 0.05 0.1 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 0 0.1 0.15 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 1 0.15 0.2 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 0 0.2 0.25 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 1 0.25 0.3 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 0 0.3 0.35 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 1 0.35 0.4 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 3 0.35 0.4 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 2 0.4 0.45 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 3 0.45 0.5 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 2 0.5 0.55 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 3 0.55 0.6 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 2 0.6 0.65 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 3 0.65 0.7 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 2 0.7 0.75 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
SPLINE_TRANSFORM 3 0.75 0.8 -1.0 -1.0 0.0 0.0 -1.0 -1.0 0.0 0.0
