SPLINE_TRANSFORM SCREEN_EFFECTS 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.1 0.2 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.2 0.3 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.3 0.4 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.4 0.5 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.5 0.6 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.6 0.7 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.7 0.8 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.8 0.9 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.9 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
CREATE_SPRITE images/vstripes01.png 1.0 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes02.png 1.075 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes03.png 1.15 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes04.png 1.225 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes05.png 1.3 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes06.png 1.375 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes07.png 1.45 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes08.png 1.525 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes09.png 1.6 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes10.png 1.675 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes11.png 1.75 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes12.png 1.825 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes13.png 1.9 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes14.png 1.975 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes15.png 2.05 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes16.png 2.125 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes17.png 2.2 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes18.png 2.275 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/vstripes20.png 3.5 1.0 1.0 -2.0 -2.0
