CREATE_SPRITE images/bird-left-0.png 0.0 -0.1 -0.1 0.2 0.2
CREATE_SPRITE images/bird-left-1.png 0.0 -0.1 -0.1 0.2 0.2
PLAY_SOUND sound_effects/general/sfx_fly.mp3 0.0
SPLINE_TRANSFORM 0 0.1 1.0 -0.1 -0.1 0.2 0.2 -0.1 -0.1 0.2 0.2 -1.0 0.5 0.2 0.2 -1.2 1.2 0.2 0.2
SPLINE_TRANSFORM 1 0.1 1.0 -0.1 -0.1 0.2 0.2 -0.1 -0.1 0.2 0.2 -1.0 0.5 0.2 0.2 -1.2 1.2 0.2 0.2
SPLINE_TRANSFORM 0 0.0 0.09 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 1 0.1 0.19 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 0 0.2 0.29 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 1 0.3 0.39 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 0 0.4 0.49 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 1 0.5 0.59 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 0 0.6 0.69 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 1 0.7 0.79 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 0 0.8 0.89 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 1 0.9 0.99 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
SPLINE_TRANSFORM 0 1.0 1.09 -2.0 -2.0 0.0 0.0 -2.0 -2.0 0.0 0.0
