PLAY_SOUND sound_effects/combat/disable.mp3 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.05 0.0501 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.06 0.035 1.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.35 0.3501 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
CREATE_SPRITE images/black-opaque.png 0.1 -1.0 -1.0 2.0 2.0
HIDE_SPRITE 0 0.15
CREATE_SPRITE images/black-opaque.png 0.25 -1.0 -1.0 2.0 2.0
HIDE_SPRITE 1 0.3
SPLINE_TRANSFORM SCREEN 0.35 0.475 -1.0 -1.0 2.0 2.0 -1.03 -1.0 2.0 2.0
SPLINE_TRANSFORM SCREEN 0.475 0.725 -1.02 -1.0 2.0 2.0 -0.97 -1.0 2.0 2.0
SPLINE_TRANSFORM SCREEN 0.725 0.975 -1.0 -1.0 2.0 2.0 -1.01 -1.0 2.0 2.0
SPLINE_TRANSFORM SCREEN 0.975 1.0 -1.01 -1.0 2.0 2.0 -1.0 -1.0 2.0 2.0
