PLAY_SOUND sound_effects/combat/slash.mp3 0.0
CREATE_SPRITE images/backslash.png 0.0 -0.6 0.4 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.6 0.4 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.6 0.4 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.6 0.4 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.6 0.4 0.2 0.2
CREATE_SPRITE images/impact-small.png 0.0 -0.5 0.3 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.8 0.2 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.8 0.2 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.8 0.2 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.8 0.2 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -0.8 0.2 0.2 0.2
CREATE_SPRITE images/impact-small.png 0.0 -0.7 0.1 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -1.0 0.0 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -1.0 0.0 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -1.0 0.0 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -1.0 0.0 0.2 0.2
CREATE_SPRITE images/backslash.png 0.0 -1.0 0.0 0.2 0.2
CREATE_SPRITE images/impact-small.png 0.0 -0.9 -0.1 0.2 0.2
SPLINE_TRANSFORM 0 0.0 0.4 -0.6 0.4 0.2 0.2 -0.6 0.4 0.2 0.2 -0.5 0.3 0.2 0.2
SPLINE_TRANSFORM 1 0.0 0.4 -0.6 0.4 0.2 0.2 -0.6 0.4 0.2 0.2 -0.4 0.2 0.2 0.2
SPLINE_TRANSFORM 2 0.0 0.4 -0.6 0.4 0.2 0.2 -0.6 0.4 0.2 0.2 -0.3 0.1 0.2 0.2
SPLINE_TRANSFORM 3 0.0 0.4 -0.6 0.4 0.2 0.2 -0.6 0.4 0.2 0.2 -0.2 0.0 0.2 0.2
SPLINE_TRANSFORM 4 0.0 0.4 -0.6 0.4 0.2 0.2 -0.6 0.4 0.2 0.2 -0.1 -0.1 0.2 0.2
SPLINE_TRANSFORM 5 0.0 0.4 -0.5 0.3 0.2 0.2 -0.5 0.3 0.2 0.2 -0.0 -0.2 0.2 0.2
SPLINE_TRANSFORM 6 0.0 0.4 -0.8 0.2 0.2 0.2 -0.8 0.2 0.2 0.2 -0.7 0.1 0.2 0.2
SPLINE_TRANSFORM 7 0.0 0.4 -0.8 0.2 0.2 0.2 -0.8 0.2 0.2 0.2 -0.6 0.0 0.2 0.2
SPLINE_TRANSFORM 8 0.0 0.4 -0.8 0.2 0.2 0.2 -0.8 0.2 0.2 0.2 -0.5 -0.1 0.2 0.2
SPLINE_TRANSFORM 9 0.0 0.4 -0.8 0.2 0.2 0.2 -0.8 0.2 0.2 0.2 -0.4 -0.2 0.2 0.2
SPLINE_TRANSFORM 10 0.0 0.4 -0.8 0.2 0.2 0.2 -0.8 0.2 0.2 0.2 -0.3 -0.3 0.2 0.2
SPLINE_TRANSFORM 11 0.0 0.4 -0.7 0.1 0.2 0.2 -0.7 0.1 0.2 0.2 -0.2 -0.4 0.2 0.2
SPLINE_TRANSFORM 12 0.0 0.4 -1.0 0.0 0.2 0.2 -1.0 0.0 0.2 0.2 -0.9 -0.1 0.2 0.2
SPLINE_TRANSFORM 13 0.0 0.4 -1.0 0.0 0.2 0.2 -1.0 0.0 0.2 0.2 -0.8 -0.2 0.2 0.2
SPLINE_TRANSFORM 14 0.0 0.4 -1.0 0.0 0.2 0.2 -1.0 0.0 0.2 0.2 -0.7 -0.3 0.2 0.2
SPLINE_TRANSFORM 15 0.0 0.4 -1.0 0.0 0.2 0.2 -1.0 0.0 0.2 0.2 -0.6 -0.4 0.2 0.2
SPLINE_TRANSFORM 16 0.0 0.4 -1.0 0.0 0.2 0.2 -1.0 0.0 0.2 0.2 -0.5 -0.5 0.2 0.2
SPLINE_TRANSFORM 17 0.0 0.4 -0.9 -0.1 0.2 0.2 -0.9 -0.1 0.2 0.2 -0.4 -0.6 0.2 0.2
SPLINE_TRANSFORM SCREEN_EFFECTS 0.1 0.101 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.4 0.401 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
