PLAY_SOUND sound_effects/combat/confusion.mp3 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.0 0.1 0.0 0.0 0.0 0.0 0.0 25.0 0.3 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.1 0.2 0.0 25.0 0.3 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.2 0.3 0.0 0.0 0.0 0.0 0.0 2.0 0.6 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.3 0.4 0.0 2.0 0.6 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.4 0.5 0.0 0.0 0.0 0.0 0.0 25.0 0.3 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.5 0.6 0.0 25.0 0.3 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.6 0.7 0.0 0.0 0.0 0.0 0.0 2.0 0.6 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.7 0.8 0.0 2.0 0.6 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.8 0.9 0.0 0.0 0.0 0.0 0.0 25.0 0.3 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.9 1.0 0.0 25.0 0.3 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 1.0 1.1 0.0 0.0 0.0 0.0 0.0 2.0 0.6 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 1.1 1.2 0.0 2.0 0.6 0.0 0.0 0.0 0.0 0.0
