PLAY_SOUND sound_effects/combat/mist.mp3 0.0
CREATE_SPRITE images/transparent-50.png 0.0 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/haze.png 0.0 -1.2 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -1.0 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -0.8 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -1.2 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -1.0 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -0.8 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -1.2 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -1.0 1.0 2.0 0.4
CREATE_SPRITE images/haze.png 0.0 -0.8 1.0 2.0 0.4
SPLINE_TRANSFORM 1 0.0 0.5 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 2 0.055 0.555 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 3 0.11 0.65 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 4 0.165 0.665 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 5 0.22 0.72 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 6 0.275 0.775 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 7 0.33 0.83 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 8 0.385 0.885 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 9 0.44 0.94 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 1 0.5 1.0 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 2 0.555 1.055 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 3 0.61 1.15 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 4 0.665 1.165 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 5 0.72 1.22 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 6 0.775 1.275 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 7 0.83 1.33 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 8 0.885 1.385 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 9 0.94 1.44 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 1 1.0 1.5 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 2 1.055 1.555 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 3 1.11 1.65 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 4 1.165 1.665 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 5 1.22 1.72 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 6 1.275 1.775 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 7 1.33 1.83 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 8 1.385 1.885 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 9 1.44 1.94 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 1 1.5 2.0 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 2 1.555 2.055 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 3 1.61 2.15 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 4 1.665 2.165 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 5 1.72 2.22 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 6 1.775 2.275 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
SPLINE_TRANSFORM 7 1.83 2.33 -1.2 1.0 2.0 0.4 -1.2 -1.4 2.0 0.4
SPLINE_TRANSFORM 8 1.885 2.385 -1.0 1.0 2.0 0.4 -1.0 -1.4 2.0 0.4
SPLINE_TRANSFORM 9 1.94 2.44 -0.8 1.0 2.0 0.4 -0.8 -1.4 2.0 0.4
