PLAY_SOUND sound_effects/combat/sleeping.mp3 0.0
CREATE_SPRITE images/sleep-big.png 0.0 -0.3 0.2 0.0 0.0
CREATE_SPRITE images/sleep-medium.png 0.45 -0.4 0.1 0.2 0.2
CREATE_SPRITE images/sleep-small.png 0.45 -0.4 0.1 0.2 0.2
SPLINE_TRANSFORM 0 0.0 0.45 -0.3 0.2 0.0 0.0 -0.4 0.1 0.2 0.2
SPLINE_TRANSFORM 0 0.45 0.7 -0.4 0.1 0.2 0.2 -0.5 0.3 0.2 0.2 -0.6 0.3 0.2 0.2
SPLINE_TRANSFORM 1 0.45 0.7 -0.4 0.1 0.2 0.2 -0.5 0.3 0.2 0.2 -0.6 0.3 0.2 0.2
SPLINE_TRANSFORM 2 0.45 0.7 -0.4 0.1 0.2 0.2 -0.5 0.3 0.2 0.2 -0.6 0.3 0.2 0.2
SPLINE_TRANSFORM 0 0.55 0.7 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 1 0.45 0.55 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 1 0.65 0.7 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 2 0.45 0.65 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 2 0.7 0.71 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 0 1.00 1.45 -0.5 0.2 0.0 0.0 -0.6 0.1 0.2 0.2
SPLINE_TRANSFORM 0 1.45 1.7 -0.6 0.1 0.2 0.2 -0.7 0.3 0.2 0.2 -0.8 0.3 0.2 0.2
SPLINE_TRANSFORM 1 1.45 1.7 -0.6 0.1 0.2 0.2 -0.7 0.3 0.2 0.2 -0.8 0.3 0.2 0.2
SPLINE_TRANSFORM 2 1.45 1.7 -0.6 0.1 0.2 0.2 -0.7 0.3 0.2 0.2 -0.8 0.3 0.2 0.2
SPLINE_TRANSFORM 0 1.55 1.7 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 1 1.45 1.55 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 1 1.65 1.7 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 2 1.45 1.65 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
SPLINE_TRANSFORM 2 1.7 1.71 -1.0 -1.0 0.1 0.1 -1.0 -1.0 0.1 0.1
