SPLINE_TRANSFORM SCREEN_EFFECTS 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.1 0.2 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.2 0.3 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.3 0.4 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.4 0.5 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.5 0.6 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.6 0.7 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.7 0.8 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.8 0.9 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0
SPLINE_TRANSFORM SCREEN_EFFECTS 0.9 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0
CREATE_SPRITE images/hstripes01.png 1.0 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes02.png 1.075 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes03.png 1.15 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes04.png 1.225 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes05.png 1.3 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes06.png 1.375 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes07.png 1.45 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes08.png 1.525 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes09.png 1.6 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes10.png 1.675 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes11.png 1.75 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes12.png 1.825 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes13.png 1.9 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes14.png 1.975 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes15.png 2.05 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes16.png 2.125 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes17.png 2.2 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes18.png 2.275 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes19.png 2.35 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes20.png 2.425 -1.0 -1.0 2.0 2.0
CREATE_SPRITE images/hstripes20.png 3.5 1.0 1.0 -2.0 -2.0
