NAME
Pok{e-accent}mon Mansion
NPCS
lavender-tower-4-item1 orb 12 14
INTERACTIONS
GIVE_ITEM:X ACCURACY|DEACTIVATE:lavender-tower-4-item1
END
TRAINERS
lavender-tower-4-woman1 30 0.45 0.45 CHANNELER channeler.png {CHANNELER: Groan!}{} 75-93:33|93-28:33|93-95:33
END
TELEPORT
4 28 cinnabar-island 11 8
5 28 cinnabar-island 11 8
6 28 cinnabar-island 11 8
7 28 cinnabar-island 11 8
26 28 cinnabar-island 11 8
27 28 cinnabar-island 11 8
5 10 cinnabar-mansion 4 44
5 44 cinnabar-mansion 4 10
7 44 cinnabar-mansion 6 77
7 77 cinnabar-mansion 6 44
6 35 cinnabar-mansion 7 68
6 68 cinnabar-mansion 7 35
ENCOUNTERS
20 37 58 78 89 110 126 132
MEGA_ENCOUNTERS
136
LEVELS
50-55
MEGA_LEVELS
60-65
DATA
594 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 595
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
599 483 483 483 600 600 600 600 600 600 600 600 600 487 600 487 600 487 600 487 600 487 600 600 600 600 600 600 483 599
599 483 483 483 600 600 600 600 600 614 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 483 599
599 483 753 600 600 600  48  52 600 599 600 600 600 600 600 600 600 600 600 600 600 600 594 597 597 598 600 600 483 599
599 483 754 600 600 600 676 678 600 599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 483 599
599 600 600 600  27 600 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 599
599 600 600 600  28 600 600 600 600 599 600 600 600 614 597 598 600 600 596 597 597 598 599 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 483 483 483 483 600 599 600 600 600 600 600 600 483 483 483 600  48  52 600 600 483 599
599 597 597 597 597 597 597 598 483 483 600 600 600 599 600 600 600 600 600 600 483 483 483 600 676 678 600 600 483 599
599 600 600 487 755 488 756 757 487 600 600 600 600 599 600 600  27 600  27 600 600 483 483 600 600 600 600 483 483 599
599 600 600 600 755 756 756 757 600 600 600 600 600 599 600 600  28 600  28 600 600 483 483 600 600 600 600 483 483 599
599 600 600 487 755 756 756 757 487 600 600 600 600 599 600 600 600 600 600 600 600 600 483 483 600 600 600 600 600 599
599 600 600 600 755 756 756 757 600 600 600 614 597 598 597 597 597 597 597 597 597 598 483 483 600 600 596 597 597 599
599 600 600 487 755 756 756 757 487 600 600 599 600 600 600 600 600 600 483 483 483 483 600 600 600 600 600 600 483 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 600 600 600 600 483 483 600 600 600 600 600 600 600 600 483 599
599 600 600 487 755 756 756 757 487 600 600 599 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 600 600 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 600 600 600 600 596 598 600 600 596 598 600 600 596 597 597 599
599 600 600 487 755 756 756 757 487 600 600 599 600 600 501 501 501 501 501 501 600 600 483 483 600 600 483 483 483 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 500 500 500 500 500 500 600 600 483 483 614 600 600 600 483 599
599 600 600 487 755 756 756 757 487 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 599
599 600 600 487 755 756 756 757 487 600 600 599 600 600 501 501 501 501 501 501 600 600 600 600 599 600 600 600 600 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 500 500 500 500 500 500 600 489 600 600 599 600 600 600 600 599
599 600 600 487 755 756 756 757 487 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 483 483 600 600 600 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 483 483 600 600 600 599
599 600 600 600 755 756 756 757 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 483 483 600 600 483 483
596 597 597 598 755 756 756 757 596 597 597 598 597 597 597 597 597 597 597 597 597 597 597 597 483 483 600 600 483 483
82   82  82  82 166 166 166 166  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82 166 166
82
82
82
82
82
594 597 597 597 597 597 597 597 597 595 597 597 597 597 597 595 597 597 597 597 597 597 594 597 615 615 597 597 597 595
599 483 483 483 483 483 488 600 600 599 600 600 600 600 600 599 600 600 600 600 600 600 599 600 747 747 483 483 483 599
599 483 483 483 600 600 600 600 600 599 600 600 600 600 600 599 600 600  48  52 600 600 613 600 600 600 483 483 483 599
599 483 483 483 600 600 600 600 600 613 600 600 600 600 600 599 600 600 676 678 600 600 600 600 600 600 600 600 483 599
599 483 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 483 483 483 600 600 600 600 599
599 483 600 600 600 600 600 600 600 600 600 600 600 600 600 613 597 598 600 600 596 597 483 483 483 600 600 600 600 599
599 600 600 600  27 600  27 600 600 614 600 600 600 600 600 600 600 600 600 600 600 600 600 483 483 483 483 483 600 599
599 600 600 600  28 600  28 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 483 483 483 483 483 600 599
599 600 600 600 600 600 600 600 600 599 600 600 600 501 594 615 597 598 600 600 596 597 483 483 597 597 597 597 597 595
599 597 597 597 597 597 597 597 597 598 600 600 600 500 599 616 600 600 600 600 600 600 483 483 600 600 483 483 483 599
599 600 753 600 600 489 600 488 600 600 600 600 600 501 599 616 600 600 600 600 600 600 483 600 600 600 600 600 600 599
599 600 754 600 600 600 600 600 600 600 600 600 600 500 599 747 600 600 600 600 600 600 483 600 600 600 600 600 600 599
599 600 600 600 600 600 600 614 483 600 600 600 600 600 483 483 483 483 600 600 600 600 483 600 600 600 600 600 600 599
599 600 600 600 600 600 600 599 483 600 600 614 597 597 483 483 483 483 597 598 600 600 483 600 600 600 596 597 597 599
599 615 615 615 598 600 483 599 483 600 600 599 483 483 483 483 483 483 600 600 600 600 483 483 600 488 600 600 600 599
599 747 747 747 600 600 483 599 483 600 600 599 483 483 483 483 483 483 600 600 600 600 483 483 600 600 600 600 600 599
599 600 600 600 600 483 483 483 483 483 600 599 600 600 758  82  82  82 759 759 759 759 759 759 759 759 759 759 759 613
599 600 600 600 600 483 483 483 483 483 600 599 600 600 758
599 615 615 615 615 615 597 595 600 600 600 599 600 600 758
599 747 747 747 747 747 600 599 600 600 600 599 600 600 758
599 600 600 600 600 600 600 599 600 600 600 599 600 600 758
599 600 600 600 600 600 600 613 600 600 600 613 600 600 758
599 600  48  52  48  52 600 600 600 600 600 600 600 600 758
599 600 676 678 676 678 600 600 600 600 600 614 600 600 758
599 600 600 600 600 600 600 614 600 600 600 599 600 600 758
599 600 600 600 600 600 600 599 600 600 600 599 600 600 758
599 600 600 600 600 600 600 599 600 600 600 599 759 759 760
596 597 597 597 597 597 597 598 597 597 597 598
82
82
82
82
82
594 597 597 597 597 597 597 597 597 597 597 597 597 597 597 595 615 615 615 615 615 615 594 597 483 483 483 483 483 483
599 600 600 600 600 600 489 600 600 600 483 483 483 483 600 599 747 747 747 747 747 747 599 600 483 483 483 483 483 483
599 600 600 600 600 600 600 600 600 600 600 600 483 483 600 599 600 600 600 600 600 600 599 600 600 600 483 483 483 483
599 600 600 600 600 600 600 600 600 600 600 600 483 483 600 613 600 600 600 600 600 600 613 600 600 600 483 483 483 483
599 483 483 600 600 600 600 600 600 483 753 600 600 600 600 600 600 600  48  52 600 600 600 600 600 600 600 483 483 483
599 483 483 600 600 600 600 600 600 483 754 600 600 600 600 600 600 600 676 678 600 600 600 600 600 600 600 483 483 483
599 483 483 483 483 483 483 483 483 483 600 600 600 600 600 614 600 600 600 600 600 483 483 600 600 600 600 600 600 599
599 483 483 483 483 483 483 483 483 483 600 600 600 600 600 599 600 600 600 600 600 483 483 600 600 600 600 600 600 599
599 483 483 483 483 600 600 600 596 597 597 595 501 600 600 599 600 600 483 483 483 483 483 483 600 600 600 600 600 599
599 483 483 483 483 600 600 600 600 600 483 599 500 600 600 613 597 597 483 483 483 483 483 483 597 597 597 597 597 599
599 600 483 483 600 600 600 489 600 600 483 599 501 600 600 600 483 483 600 600 600 600 483 600 600 600 600 600 600 599
599 600 483 483 600 600 600 600 600 600 483 599 500 600 600 600 600 600 600 600 600 600 483 600 600 600 600 600 600 599
599 600 483 483 600 600  48  52 600 483 483 599 600 600 483 483 600 600 614 600 600 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 676 678 600 483 483 599 597 597 483 483 600 600 613 600 596 597 614 600 596 597 597 597 597 599
599 483 483 483 600 600 600 600 483 483 483 599  82  82  82  82 166 166  82 166  82  82 599 600 600 489 600 600 600 599
599 483 483 483 600 600 600 600 483 483 483 599  82  82  82  82  82  82  82  82  82  82 599 600 600 600 600 600 600 599
599 600 600 600 600 600 483 483 483 483 483 483  82  82  82  82  82  82  82  82  82  82 599 600 600 600 600 600 600 599
596 597 597 597 597 597 483 483 483 483 483 483  82  82  82  82  82  82  82  82  82  82 596 597 597 597 597 597 597 598
82
82
82
82
82
594 615 615 615 615 615 615 615 597 595 615 615 615 615 615 615 615 615 615 595 597 597 597 597 597 597 597 597 597 595
599 616 747 747 747 747 747 747 600 599 747 747 747 747 747 747 747 747 616 599 600 600 600 600 600 600 600 600 600 599
599 616 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 616 599 753 600  27 600  27 600  27 600 600 599
599 747 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 747 599 754 600  28 600  28 600  28 600 600 599
599 600 600 600  48  52 600 600 600 599 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 600 599
599 600 600 600 676 678 600 600 600 613 597 598 600 600 596 597 597 597 597 598 597 597 597 598 600 600 596 597 597 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
594 597 597 598 600 600 596 597 597 595 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 595 600 600 600 599
599 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 501 501 600 600 501 501 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 500 500 600 600 500 500 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 501 501 600 600 501 501 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 500 500 600 600 500 500 600 599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 599
599 600 600 600 600 600 600 600 600 599 600 600 600 614 615 615 600 600 615 615 614 600 600 600 600 599 600 600 600 599
599 597 597 597 597 597 597 597 597 598 600 600 600 599 747 747 600 600 747 747 599 600 600 600 600 613 600 600 597 599
599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600  48  52 600 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 613 600 600 676 678 600 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 488 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 614 600 600 600 600 753 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 754 600 599 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 599 600 600 600 600 600 600 599 600 600 600 600 600 600 600 600 599
596 597 597 597 597 597 597 597 597 597 597 597 597 598 597 597 597 597 597 597 596 597 597 597 597 597 597 597 597 598
