NAME
Route 12
NPCS
route12-sign1 blank 17 15
INTERACTIONS
MENU:ALERT:ROUTE 12 {NEWLINE} North to LAVENDER
END
route12-fat1 fat 18 33 LEFT
FORCE_INTERACTION
-1 0
-2 0
-3 0
-4 0
END
INTERACTIONS
!:route12-fat1|MOVE_TO_PLAYER|MENU:ALERT:Yeah! I got a bite, here!|BATTLE:route12-fat1|{NO_ADVANCE}{DISABLE_FORCE}
MENU:ALERT:Hang on! My line's snagged!
END
route12-item1 orb 18 37
INTERACTIONS
GIVE_ITEM:TM16|DEACTIVATE:route12-item1
END
route12-fat2 fat 9 41 UP
FORCE_INTERACTION
0 -1
0 -2
0 -3
0 -4
END
INTERACTIONS
!:route12-fat2|MOVE_TO_PLAYER|MENU:ALERT:Be patient! Fishing is a waiting game!|BATTLE:route12-fat2|{NO_ADVANCE}{DISABLE_FORCE}
MENU:ALERT:With a better ROD, I could catch better POK{e-accent}MON!
END
TRAINERS
route12-fat1 35 0.1 0.1 FISHERMAN fisherman.png {FISHERMAN: Tch! Just a small fy!}{} 118-118:22|60-60:22|118-118:22
route12-fat2 35 0.1 0.1 FISHERMAN fisherman.png {FISHERMAN: That one got away!}{} 72-72:24|118-118:24
END
TELEPORT
12 0 lavender-town 12 23
13 0 lavender-town 13 23
1 64 route11-checkpoint 8 5
1 65 route11-checkpoint 8 5
14 18 route12-checkpoint 4 1
15 18 route12-checkpoint 4 1
14 23 route12-checkpoint 4 8
ENCOUNTERS
17 43 48 69 83
WATER_ENCOUNTERS_OLD
129
WATER_ENCOUNTERS_GOOD
60 118
WATER_ENCOUNTERS_SUPER
72 79 98 116 118 129
LEVELS
18-24
DATA
158  96  96  96 106 106 106 106 106 106 106 107 482 482 165 106 106 106 106 106 106 106  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  97 482 482 158  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  97  56  56 158  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  97  56  56 158  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  97  56  56 158  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96 159  99  99  99  98  56  56 162  99  99  99  99  99  99  99  99  99  99  99  99  99
96   96  96  96  96  96  96  97  81  81  81  81 238 238  81  81  81  81  81 656  81  81  81  81  81  81  81  81
96   96  96  96  96  96  96  97  81  81  81  81 238 238  81  81  81  81  81 656  81  81  81  81  81  81  81  81
96   96  96  96  96  96  96  97  81  81  81  81 238 238  81  81  81  81  81 656  81  81  81  81  81  81  81  81
96   96  96  96  96  96  96  97  81  81  81  81 238 238  81  81  81  81  81 656 656 656 656 656  81  81  81  81
96   96  96  96  96  96  96  97  81  81  81  81 238 238  81  81  81  81  81  81  81  81  81 656  81  81  81  81
96   96  96  96  96  96  96  97  81  81  81  81 238 238  81  81  81  81  81  81  81  81  81 656  81  81  81  81
96   96  96  96  96  96  96  97 238 238 238 238 481 481 238 238  81  81  81  81  81  81  81 656  81  81  81  81
96   96  96  96  96  96  96  97 238 238 238 238 481 481 238 238  81  81  81  81  81  81  81 656  81  81  81  81
96   96  96  96  96  96  96  97 238 238 261 261 261 261 238 238 480 480 238 238 238 238  81 656  81  81  81  81
