NAME
Mysterious Path
MUSIC
music/31-lavender-town-intro.mp3,music/31-lavender-town-loop.mp3
LEAVESOUND
sound_effects/general/sfx_go_inside.mp3
TELEPORT
0 28 lavender-town 26 16
20 6 pandemonium-cave 14 38
NEIGHBORS
lavender-town -26 12
DATA
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96 159 167 160  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96 159  99  98 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 482 482 158  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  97 482 165 106  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96 159  99  99  99  98 482 158  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  97 482 482 482 482 482 158  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  97 482 165 106 106 106  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  97 482 158  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96 159  99  99  99  99  99  99  98 482 158  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  97 482 482 482 482 482 482 482 482 158  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  97 482 165 106 106 106 106 106 106  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  97 482 158  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  97 482 158  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  97 482 158  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
99   99  99  99  99  99  98 482 158  96  96  96  96  96  96  96  96  96  96  96  96
482 482 482 482 482 482 482 482 158  96  96  96  96  96  96  96  96  96  96  96  96
106 106 106 106 106 106 106 106  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
96   96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96  96
