NAME
Saffron Pok{e-accent}center
NPCS
saffron-center-joy joy 3 1
INTERACTIONS
MENU:ALERT:ERROR
END
TELEPORT
10 18 saffron-city 27 29
11 18 saffron-city 27 29
24 0 silph-co 24 25
24 24 silph-co 24 1
26 24 silph-co 26 48
26 47 silph-co 26 25
24 47 silph-co 24 71
24 70 silph-co 24 48
26 70 silph-co 26 94
26 93 silph-co 26 71
24 93 silph-co 20 117
20 116 silph-co 24 94
DATA
614 635 635 635 635 635 636 635 635 635 635 635 635 635 635 635 635 635 635 635 620 635 635 635 523 635 635 635 635 614
599 600 600 600 600 600 485 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 485 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 501 600 599
599 486 486 486 486 486 637 600 600 600 600 600 607 607 600 600 600 600 607 607 600 600 600 600 600 600 600 500 600 599
599 600 600 600 600 600 600 600 600 600 600 607  81  81 607 600 600 607  81  81 607 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 607 607  81  81 607 607 607 607  81  81 607 607 600 600 600 600 600 600 600 599
599 600 501 600 600 600 600 600 600 607  81  81  81  81  81  81  81  81  81  81  81  81 607 600 600 600 600 501 600 599
599 600 500 600 600 600 600 600 600 607  81  81  81  81  81  81  81  81  81  81  81  81 607 600 600 600 600 500 600 599
599 600 600 600 600 600 600 600 600 600 607 607  81  81 607 607 607 607  81  81 607 607 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 607  81  81 607 600 600 607  81  81 607 600 600 600 600 600 600 600 600 599
599 600 501 600 600 600 600 600 600 600 600 600 607 607 600 600 600 600 607 607 600 600 600 600 600 600 600 501 600 599
599 600 500 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 500 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
599 600 501 501 501 501 501 501 600 600 600 600 600 600 600 600 600 600 600 600 600 600 501 501 501 501 501 501 600 599
599 600 500 500 500 500 500 500 600 600 600 600 600 600 600 600 600 600 600 600 600 600 500 500 500 500 500 500 600 599
599 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 600 599
596 597 597 597 597 597 597 597 597 598 603 605 596 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 597 598
82   82  82  82  82  82  82  82  82  82 166 166
82
82
82
82
82
594 597 615 615 615 615 615 615 615 615 597 595 635 635 635 635 635 635 635 635 620 635 635 635 489 635 523 635 635 614
