NAME
Route 18
NPCS
route18-sign1 blank 15 0
INTERACTIONS
MENU:ALERT:CYCLING ROAD {NEWLINE} Slope ends here!
END
TRAINERS
route17-guy1 25 0.55 0.55 CUE{SPACE}BALL fat.png {CUE{SPACE}BALL: Whoo!}{} 101-67:43|110-67:43
END
TELEPORT
7 0 route17 7 141
8 0 route17 8 141
9 0 route17 9 141
10 0 route17 10 141
11 0 route17 11 141
12 0 route17 12 141
13 0 route17 13 141
14 0 route17 14 141
16 0 route17 16 141
17 0 route17 17 141
18 0 route17 18 141
19 0 route17 19 141
20 0 route17 20 141
21 0 route17 21 141
22 0 route17 22 141
23 0 route17 23 141
24 0 route17 24 141
ENCOUNTERS
20 22 25 77 84 128
WATER_ENCOUNTERS_OLD
129
WATER_ENCOUNTERS_GOOD
60 118
WATER_ENCOUNTERS_SUPER
73 90 98 119
LEVELS
33-39
DATA
81  81  81  81  81  81 656  81  81  81  81  89 295 296  56   5  56  56 295 296  90  81  81  81  81 656  81  81  81  81  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  56  56  56  56  56  56  90  81  81  81  81 656  81  81  81  81  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  78  78  78  78  80  78  78  78  90  81  81  81  81 656  81  81  81  81  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  56  56  56  56  56  56  90  81  81  81  81  81 656  81  81  81  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  56  56  56  56  56  56  90  81  81  81  81  81 656 656 656 656   0  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  93  93  93  93  56  56  90  81  81  81  81  81  81  81  81  89   0  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  94  94  94  94  56  56  90  81  81  81  81  81  81  81  81  89   0  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  93  93  93  93  56  56  90  81  81  81  81  81  81  81  81  89   0  56  56  56  56  56  56  56  56  56  56 102  71  71  71  71 103  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  94  94  94  94  56  56  90  81  81  81  81  81  81  81  81  89   0  55  55  55  55  55  55  55  55  55   5 104  68  68  68  68 105  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  93  93  93  93  56  56  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93  93 108  65  65  65  65 109  56  56  56  56  56  56  56  56  56  56
81  81  81  81  81  81 656  81  81  81  81  89  56  56  94  94  94  94  56  56  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94  94 108  65  65  65  65 109  55  55  55   5  55  55  55  55  55  55
81  81  81  81  81  81 656  81  81  81  81  89  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56 453  65  65  65  65 455   2   3   2   3   2   3   2   3   2   3
81  81  81  81  81  81 656  81  81  81  81  89  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56  56 454 164 164 164 164 456   3   2   3   2   3   2   3   2   3   2
81  81  81  81  81  81 656  81  81  81  81  87  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88  88   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0
